seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
80523,5.55,6.734,5.644,1.207,18.654443712238272,4.01,,0.0
80524,5.152,7.527,5.544,1.107,18.85711059856679,4.03,,0.0
80525,5.152,6.338,5.443,1.107,18.611977418996755,4.050000000000001,,0.0
80526,5.548,7.13,5.745,1.308,18.94768419329773,4.07,30.0,0.0
80527,5.548,7.13,5.745,1.308,19.18267893530841,4.07,30.0,0.0
80528,5.548,7.13,5.947,1.408,19.437775254715888,4.093333333333334,,0.0
80530,5.548,6.734,5.745,1.207,19.376642678301124,4.116666666666666,,0.0
80531,5.548,6.734,5.846,1.308,19.39444987481079,4.14,31.0,0.0
80532,5.55,6.734,5.745,1.308,19.377214912367553,4.14,31.0,0.0
80533,5.548,6.338,5.644,1.207,19.18515043865729,4.1575,,0.0
80534,5.548,5.942,5.846,1.308,19.0228053070601,4.175,,0.0
80535,5.548,6.734,5.947,1.408,19.207063714942066,4.1925,,0.0
80536,5.548,7.13,6.048,1.509,19.515444600459446,4.21,30.0,0.0
80537,5.548,7.527,5.745,1.308,19.699211220321615,4.21,30.0,0.0
80538,5.152,7.923,5.745,1.308,19.827847854225134,4.225,,0.0
80539,5.548,7.13,5.947,1.408,19.88939349795759,4.24,,0.0
80540,5.548,6.734,6.148,1.509,19.904275448570314,4.255,,0.0
80541,5.548,7.13,6.148,1.509,20.03349281399922,4.27,33.0,0.0
80542,5.548,6.734,6.148,1.61,20.035444969799453,4.27,33.0,0.0
80543,5.548,6.338,5.947,1.408,19.797111478859616,4.285,,0.0
80544,5.548,6.734,5.846,1.308,19.68877803520173,4.3,,0.0
80545,5.548,6.734,6.249,1.61,19.82444462464121,4.3149999999999995,,0.0
80546,5.548,7.13,5.947,1.408,19.88701123724885,4.33,30.0,0.0
80547,5.548,6.338,5.846,1.308,19.632907866074195,4.33,30.0,0.0
80548,5.548,5.546,5.846,1.408,19.247435506251936,4.345,,0.0
80549,5.548,6.734,6.048,1.509,19.42490485437635,4.359999999999999,,0.0
80550,5.548,6.338,6.148,1.61,19.490633398063444,4.375,,0.0
80551,5.548,6.338,6.148,1.61,19.53664337864441,4.39,29.0,0.0
80552,5.548,5.942,5.947,1.408,19.329150365051085,4.39,29.0,0.0
80553,5.548,6.734,6.148,1.509,19.512105255535758,4.38,,0.0
80554,5.548,5.942,5.947,1.408,19.311973678875034,4.369999999999999,,0.0
80555,5.548,6.734,6.148,1.509,19.500081575212526,4.359999999999999,,0.0
80556,5.548,7.13,5.947,1.408,19.659957102648768,4.35,30.0,0.0
80557,5.548,7.527,6.148,1.509,19.981569971854135,4.35,30.0,0.0
80558,5.548,7.13,6.048,1.509,20.057598980297893,4.365,,0.0
80559,5.548,7.13,5.947,1.408,20.050219286208524,4.38,,0.0
80560,5.548,7.527,5.947,1.408,20.164153500345968,4.395,,0.0
80561,5.152,7.527,5.644,1.207,19.973907450242177,4.41,31.0,0.0
80562,5.152,7.527,5.544,1.107,19.78073521516952,4.41,31.0,0.0
80563,5.152,7.527,5.544,1.107,19.645514650618665,4.42,,0.0
80564,5.548,7.13,5.644,1.207,19.610560255433064,4.43,,0.0
80565,5.55,5.944,5.947,1.408,19.382092178803145,4.44,,0.0
80566,5.548,6.338,5.947,1.408,19.339764525162202,4.45,30.0,0.0
80567,5.548,5.942,5.846,1.408,19.16103516761354,4.45,30.0,0.0
80568,5.548,5.942,6.35,1.71,19.277724617329476,4.4625,,0.0
80569,5.55,6.338,5.947,1.408,19.267307232130634,4.475,,0.0
80570,5.55,5.944,5.745,1.308,19.051215062491444,4.4875,,0.0
80571,5.548,5.942,5.745,1.308,18.89875054374401,4.5,29.0,0.0
80573,5.152,6.338,5.644,1.207,18.73142538062081,4.51,,0.0
80574,5.548,5.546,5.947,1.408,18.646697766434567,4.52,,0.0
80575,5.55,5.546,6.048,1.509,18.648588436504195,4.53,,0.0
80576,5.55,5.944,5.947,1.408,18.70871190555294,4.54,30.0,0.0
80577,5.55,6.734,6.048,1.509,19.048398333887057,4.54,30.0,0.0
80578,5.548,7.13,5.947,1.408,19.343778833720943,4.55,,0.0
80579,5.152,6.734,5.443,1.107,19.07144518360466,4.5600000000000005,,0.0
80580,5.548,7.527,5.947,1.408,19.479011628523264,4.57,,0.0
80581,5.548,7.13,5.947,1.408,19.645208139966286,4.58,31.0,0.0
80582,5.548,6.734,6.048,1.509,19.703345697976403,4.58,31.0,0.0
80583,5.548,6.734,6.048,1.509,19.74404198858348,4.5875,,0.0
80584,5.548,7.13,5.846,1.408,19.80042939200844,4.595000000000001,,0.0
80585,5.548,7.527,6.048,1.509,20.049900574405907,4.6025,,0.0
80586,5.55,7.13,5.947,1.408,20.045430402084133,4.61,31.0,0.0
80587,5.55,6.737,6.048,1.509,19.985001281458892,4.61,31.0,0.0
80588,5.548,5.942,5.846,1.308,19.582700897021226,4.6175,,0.0
80589,5.548,6.734,5.947,1.408,19.59899062791486,4.625,,0.0
80590,5.548,7.13,5.947,1.408,19.7291934395404,4.6325,,0.0
80591,5.548,7.527,6.048,1.509,20.00003540767828,4.64,31.0,0.0
80592,5.152,7.527,5.644,1.207,19.8590247853748,4.64,31.0,0.0
80593,5.548,7.527,5.846,1.308,19.97001734976236,4.6475,,0.0
80594,5.548,7.13,5.846,1.308,19.928612144833654,4.654999999999999,,0.0
80595,5.548,5.942,5.947,1.408,19.603528501383558,4.6625,,0.0
80596,5.548,5.942,5.846,1.408,19.345669950968492,4.67,29.0,0.0
80597,5.548,6.734,5.947,1.408,19.433068965677943,4.67,29.0,0.0
80598,5.548,6.734,6.249,1.61,19.64544827597456,4.6775,,0.0
80599,5.548,7.13,5.644,1.207,19.610513793182193,4.6850000000000005,,0.0
80600,5.152,7.527,5.544,1.107,19.526359655227534,4.6925,,0.0
80601,5.152,7.527,5.544,1.107,19.467451758659276,4.7,32.0,0.0
80602,5.152,7.13,5.544,1.107,19.307116231061492,4.7,32.0,0.0
80603,5.548,6.734,6.048,1.509,19.466681361743042,4.705,,0.0
80604,5.548,7.13,5.846,1.408,19.606276953220128,4.71,,0.0
80605,5.548,6.338,5.745,1.308,19.40609386725409,4.715,,0.0
80606,5.152,7.13,5.745,1.308,19.38476570707786,4.72,30.0,0.0
80607,5.548,6.338,5.846,1.408,19.3113359949545,4.72,30.0,0.0
80608,5.548,6.734,5.745,1.207,19.28813519646815,4.725,,0.0
80609,5.152,6.338,5.544,1.107,18.943994637527705,4.73,,0.0
80610,5.152,6.734,5.544,1.207,18.851896246269394,4.735,,0.0
80611,5.548,7.13,5.745,1.207,19.085327372388576,4.74,30.0,0.0
80612,5.548,6.338,5.947,1.408,19.132029160672,4.74,30.0,0.0
80614,5.548,6.338,5.947,1.408,19.164720412470402,4.746666666666667,,0.0
80615,5.548,6.734,6.048,1.509,19.367004288729277,4.753333333333333,,0.0
80616,5.548,6.338,6.148,1.61,19.45010300211049,4.76,29.0,0.0
80617,5.55,6.341,6.148,1.509,19.479472101477345,4.76,29.0,0.0
80618,5.55,6.341,5.846,1.408,19.37913047103414,4.765,,0.0
80619,5.55,6.338,5.947,1.408,19.3382913297239,4.77,,0.0
80620,5.55,6.734,6.048,1.509,19.48910393080673,4.775,,0.0
80621,5.55,6.737,6.148,1.61,19.65587275156471,4.78,31.0,0.0
80622,5.55,4.755,5.846,1.308,18.996810926095296,4.78,31.0,0.0
80623,5.55,6.338,5.947,1.408,19.07066764826671,4.745,,0.0
80624,5.55,6.737,5.846,1.308,19.181767353786697,4.71,,0.0
80625,5.55,4.755,5.745,1.308,18.634637147650686,4.675,,0.0
80626,5.55,6.341,6.148,1.61,18.93894600335548,4.64,27.0,0.0
80627,5.55,6.341,6.249,1.61,19.182262202348834,4.64,27.0,0.0
80628,5.55,6.341,6.148,1.61,19.322283541644186,4.6274999999999995,,0.0
80629,5.154,7.53,5.644,1.207,19.38609847915093,4.615,,0.0
80630,5.154,6.737,5.544,1.107,19.132868935405654,4.6025,,0.0
80631,5.55,7.133,5.846,1.308,19.344108254783958,4.59,31.0,0.0
80632,5.55,7.133,5.846,1.408,19.52197577834877,4.59,31.0,0.0
80633,5.548,5.15,6.048,1.509,19.14188304484414,4.5975,,0.0
80634,5.548,5.546,6.148,1.509,19.0246181313909,4.605,,0.0
80635,5.548,6.338,6.249,1.61,19.240732691973626,4.6125,,0.0
80636,5.548,5.942,6.048,1.509,19.182612884381538,4.62,29.0,0.0
80637,5.548,6.338,5.947,1.408,19.200129019067077,4.62,29.0,0.0
80638,5.548,5.942,5.745,1.308,19.002990313346952,4.6275,,0.0
80639,5.548,5.546,6.048,1.509,18.897393219342867,4.635,,0.0
80640,5.548,5.546,5.947,1.408,18.762875253540006,4.6425,,0.0
80641,5.548,5.942,5.947,1.408,18.787512677478006,4.65,30.0,0.0
80642,5.548,5.546,5.947,1.408,18.685958874234604,4.65,30.0,0.0
80643,5.548,6.338,6.048,1.509,18.913071211964223,4.657500000000001,,0.0
80644,5.548,6.734,6.048,1.509,19.190849848374956,4.665,,0.0
80645,5.548,7.527,5.846,1.308,19.50229489386247,4.672499999999999,,0.0
80646,5.548,7.923,5.745,1.308,19.80880642570373,4.68,30.0,0.0
80647,5.154,8.319,5.644,1.107,19.93336449799261,4.68,30.0,0.0
80648,5.154,8.322,5.544,1.107,19.991455148594827,4.6875,,0.0
80649,5.55,7.13,5.846,1.408,19.97421860401638,4.695,,0.0
80650,5.55,7.133,5.846,1.308,19.933053022811464,4.7025,,0.0
80651,5.55,5.944,5.745,1.308,19.517237115968026,4.71,31.0,0.0
80652,5.55,6.341,5.947,1.408,19.43586598117762,4.71,31.0,0.0
80653,5.55,6.341,6.048,1.509,19.43950618682433,4.715,,0.0
80654,5.55,5.548,6.148,1.509,19.23415433077703,4.720000000000001,,0.0
80655,5.55,6.734,6.148,1.61,19.47650803154392,4.7250000000000005,,0.0
80657,5.55,6.338,5.846,1.408,19.376155622080745,4.73,30.0,0.0
80658,5.152,6.734,5.745,1.207,19.21470893545652,4.735,,0.0
80659,5.55,6.734,5.846,1.308,19.281696254819565,4.74,,0.0
80660,5.55,7.13,5.947,1.408,19.507687378373696,4.745,,0.0
80661,5.548,7.527,5.947,1.408,19.78438116486159,4.75,31.0,0.0
80662,5.55,6.338,6.148,1.509,19.712566815403115,4.75,31.0,0.0
80663,5.548,6.734,6.249,1.61,19.84109677078218,4.755,,0.0
80664,5.548,5.942,6.148,1.509,19.632867739547525,4.76,,0.0
80665,5.548,6.338,5.846,1.408,19.485007417683263,4.765,,0.0
80666,5.152,6.734,5.745,1.308,19.321205192378283,4.77,30.0,0.0
80667,5.55,6.737,5.947,1.408,19.417443634664796,4.77,30.0,0.0
80668,5.55,7.133,5.846,1.308,19.543310544265356,4.755,,0.0
80669,5.55,6.338,5.745,1.308,19.36261738098575,4.74,,0.0
80670,5.55,5.942,5.846,1.308,19.147632166690023,4.725,,0.0
80671,5.548,6.338,5.947,1.408,19.175642516683016,4.71,30.0,0.0
80672,5.55,6.737,6.048,1.509,19.376149761678114,4.71,30.0,0.0
80673,5.548,6.734,5.846,1.408,19.42410483317468,4.715,,0.0
80674,5.152,6.734,5.644,1.207,19.217973383222276,4.720000000000001,,0.0
80675,5.548,6.734,6.048,1.509,19.404281368255596,4.7250000000000005,,0.0
80676,5.548,6.338,6.048,1.509,19.41589695777892,4.73,30.0,0.0
80677,5.55,5.944,5.846,1.408,19.215527870445243,4.73,30.0,0.0
80678,5.154,7.133,5.644,1.207,19.192269509311668,4.737500000000001,,0.0
80679,5.152,7.527,5.544,1.107,19.23358865651817,4.745,,0.0
80680,5.152,7.527,5.644,1.207,19.322512059562715,4.7524999999999995,,0.0
80681,5.152,7.527,5.544,1.107,19.3247584416939,4.76,32.0,0.0
80682,5.152,7.923,5.544,1.107,19.445130909185732,4.76,32.0,0.0
80683,5.55,7.923,5.846,1.308,19.799691636430012,4.765,,0.0
80684,5.152,8.319,5.443,1.006,19.83578414550101,4.77,,0.0
80685,5.152,7.527,5.443,1.006,19.623448901850704,4.775,,0.0
80686,5.548,7.527,5.745,1.308,19.774814231295494,4.78,32.0,0.0
80687,5.152,5.546,5.644,1.207,19.107069961906845,4.78,32.0,0.0
80688,5.548,5.942,6.148,1.61,19.149348973334792,4.782500000000001,,0.0
80689,5.548,6.338,6.148,1.509,19.267444281334356,4.785,,0.0
80690,5.548,6.338,6.048,1.509,19.320110996934048,4.7875,,0.0
80691,5.548,6.338,5.846,1.408,19.26607769785383,4.79,29.0,0.0
80692,5.548,6.338,5.947,1.408,19.25855438849768,4.79,29.0,0.0
80693,5.548,5.942,6.249,1.61,19.285688071948375,4.795,,0.0
80694,5.548,5.942,6.148,1.61,19.27438165036386,4.8,,0.0
80695,5.548,5.942,6.148,1.61,19.266467155254702,4.805,,0.0
80696,5.548,5.942,5.947,1.408,19.14002700867829,4.81,30.0,0.0
80697,5.55,6.341,5.846,1.408,19.141518906074804,4.81,30.0,0.0
80699,5.152,6.734,5.644,1.207,19.020163234252365,4.816666666666666,,0.0
80700,5.152,7.13,5.644,1.207,19.054014263976658,4.823333333333333,,0.0
80701,5.55,5.546,5.846,1.408,18.84280998478366,4.83,30.0,0.0
80702,5.55,6.341,5.846,1.408,18.933466989348563,4.83,30.0,0.0
80703,5.55,6.341,5.947,1.408,19.027226892543997,4.8325,,0.0
80704,5.548,6.734,6.148,1.61,19.331058824780797,4.835,,0.0
80705,5.55,7.133,6.249,1.61,19.69434117734656,4.8375,,0.0
80706,5.55,7.527,5.846,1.308,19.855338824142592,4.84,32.0,0.0
80707,5.55,7.13,5.846,1.308,19.848937176899817,4.84,32.0,0.0
80708,5.55,7.13,5.846,1.308,19.844456023829874,4.842499999999999,,0.0
80709,5.55,5.944,5.846,1.308,19.485519216680913,4.845,,0.0
80710,5.548,6.338,6.048,1.509,19.472763451676638,4.8475,,0.0
80711,5.548,6.338,6.048,1.509,19.463834416173647,4.85,30.0,0.0
80712,5.548,6.734,6.048,1.509,19.576384091321554,4.85,30.0,0.0
80713,5.55,7.13,6.048,1.509,19.77456886392509,4.8549999999999995,,0.0
80714,5.548,6.338,6.048,1.509,19.675098204747563,4.859999999999999,,0.0
80715,5.548,7.13,5.846,1.308,19.722168743323294,4.865,,0.0
80716,5.548,6.734,5.846,1.408,19.666318120326306,4.87,30.0,0.0
80717,5.548,6.734,6.148,1.509,19.748122684228417,4.87,30.0,0.0
80718,5.548,5.942,5.846,1.308,19.416885878959892,4.8725000000000005,,0.0
80719,5.152,6.338,5.745,1.207,19.124420115271924,4.875,,0.0
80720,5.152,6.734,5.644,1.207,19.008194080690348,4.8774999999999995,,0.0
80721,5.152,7.13,5.544,1.107,18.985635856483245,4.88,31.0,0.0
80722,5.152,7.527,5.644,1.207,19.148945099538274,4.88,31.0,0.0
80723,5.152,7.527,5.745,1.308,19.323861569676794,4.8825,,0.0
80724,5.548,7.527,5.745,1.207,19.534803098773754,4.885,,0.0
80725,5.548,7.13,5.846,1.408,19.653962169141625,4.887499999999999,,0.0
80726,5.548,6.734,5.745,1.207,19.527973518399136,4.89,32.0,0.0
80727,5.548,7.13,5.947,1.408,19.679481462879394,4.89,32.0,0.0
80728,5.548,6.338,6.148,1.509,19.638537024015577,4.8925,,0.0
80729,5.548,6.338,6.048,1.509,19.579875916810902,4.895,,0.0
80730,5.548,6.734,5.846,1.308,19.536713141767635,4.8975,,0.0
80731,5.548,7.13,5.745,1.308,19.594999199237346,4.9,32.0,0.0
80732,5.548,7.527,5.846,1.308,19.785199439466144,4.9,32.0,0.0
80733,5.152,7.13,5.644,1.207,19.5895396076263,4.9,,0.0
80734,5.152,7.527,5.544,1.107,19.51167772533841,4.9,,0.0
80735,5.152,7.527,5.544,1.107,19.457174407736886,4.9,,0.0
80736,5.152,7.923,5.644,1.207,19.597822085415817,4.9,32.0,0.0
80737,5.152,7.13,5.644,1.207,19.45837545979107,4.9,32.0,0.0
80738,5.548,7.527,5.846,1.308,19.68956282185375,4.903333333333333,,0.0
80739,5.548,6.734,5.947,1.408,19.673793975297627,4.906666666666667,,0.0
80741,5.548,7.13,5.947,1.408,19.781555782708338,4.91,31.0,0.0
80742,5.548,6.338,5.846,1.408,19.589089047895836,4.91,31.0,0.0
80743,5.548,6.734,6.148,1.61,19.724362333527086,4.9125,,0.0
80744,5.548,5.942,6.35,1.71,19.67205363346896,4.915,,0.0
80745,5.548,5.546,6.249,1.61,19.456337543428273,4.9175,,0.0
80746,5.548,5.942,5.846,1.308,19.212636280399792,4.92,30.0,0.0
