seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,igpm,voltage,current,power_factor,discard,load_avg_1minute,cpu_pct,cpu_pct_process
81567,4.757,2.774,4.22,1.003,12.162888990911734,11.507628695753322,122.24,0.21583,0.5255,0.0,3.1575,,0.0
81568,4.757,2.377,4.22,1.003,12.221122293638217,11.016646149850372,122.27,0.16362,0.4102,0.0,3.135,,0.0
81569,4.757,2.377,4.126,0.904,12.203985605546752,11.071621840579075,122.29,0.1611,0.4078,0.0,3.1125,,0.0
81570,4.757,2.377,4.226,1.006,12.252589923882727,11.491134603923035,122.27,0.16359,0.4158,0.0,3.09,8.0,0.0
81571,4.757,2.377,4.22,1.004,12.28421294671791,11.714106018401921,122.27,0.16698,0.4182,0.0,3.09,8.0,0.0
81572,5.154,2.377,4.22,1.003,12.425149062702538,12.1753258550183,122.22,0.20997,0.5487,0.0,3.1275,,0.0
81573,4.757,2.377,4.32,1.103,12.464704343891777,12.876098407789895,122.22,0.22563,0.5536,0.0,3.165,,0.0
81574,5.154,3.566,4.421,1.103,12.998493040724245,11.390547107710352,122.25,0.19498,0.476,0.0,3.2025,,0.0
81575,5.152,4.753,4.528,1.207,13.790945128506975,11.454311620561256,122.2,0.21244,0.5209,0.0,3.24,13.0,0.0
81576,5.154,3.961,4.629,1.207,14.138961589954883,11.098413870096758,122.2,0.20257,0.4861,0.0,3.24,13.0,0.0
81577,5.154,4.755,4.421,1.105,14.527773112968417,11.972559770210234,122.2,0.22696,0.5489,0.0,3.1950000000000003,,0.0
81578,5.154,4.755,4.521,1.205,14.859941179077891,12.637196000827478,122.21,0.22483,0.5791,0.0,3.1500000000000004,,0.0
81579,5.154,2.774,4.32,1.103,14.407258825354523,11.465366309798677,122.21,0.18505,0.5077,0.0,3.105,,0.0
81580,5.154,2.774,4.32,1.003,14.060381177748166,12.42159145098266,122.2,0.21102,0.5673,0.0,3.06,16.0,0.0
81581,4.757,1.981,4.226,1.006,13.433266824423715,10.983133617380938,122.23,0.18667,0.5088,0.0,3.06,16.0,0.0
81582,4.757,2.377,4.22,1.004,13.1106867770966,10.129236101533161,122.24,0.16976,0.4667,0.0,3.04,,0.0
81583,4.757,2.377,4.22,1.004,12.884880743967619,12.862739787978112,122.19,0.23108,0.5856,0.0,3.02,,0.0
81584,4.757,1.981,4.119,1.003,12.577416520777334,12.926915223093545,122.21,0.22197,0.5809,0.0,3.0,,0.0
81585,4.757,2.377,4.22,1.003,12.511291564544132,12.316777275064759,122.2,0.21678,0.5585,0.0,2.98,8.0,0.0
81586,5.154,2.774,4.32,1.003,12.733204095180893,10.827523233743047,122.24,0.1761,0.478,0.0,2.98,8.0,0.0
81588,4.757,2.377,4.226,1.006,12.623042866626626,10.32765324876405,122.24,0.1618,0.4115,0.0,2.953333333333333,,0.0
81589,5.154,2.377,4.22,1.004,12.66263000663864,10.29985084502825,122.21,0.17358,0.4691,0.0,2.9266666666666667,,0.0
81590,4.757,1.585,4.019,0.902,12.242741004647048,10.690427687891281,122.22,0.18178,0.5074,0.0,2.9,8.0,0.0
81591,4.757,2.377,4.22,1.003,12.277018703252931,10.647845887862696,122.24,0.18401,0.4965,0.0,2.9,8.0,0.0
81592,5.154,2.377,4.22,1.003,12.42011309227705,11.053915497675833,122.24,0.19663,0.5322,0.0,2.8825,,0.0
81593,5.154,2.376,4.22,1.003,12.519979164593934,12.610091920991968,122.21,0.2238,0.544,0.0,2.865,,0.0
81594,4.757,2.377,4.226,1.006,12.473785415215755,11.023452870230171,122.23,0.16373,0.4123,0.0,2.8475,,0.0
81595,5.154,2.377,4.32,1.105,12.618449790651027,10.817073534142265,122.25,0.16049,0.401,0.0,2.83,8.0,0.0
81596,4.757,2.377,4.22,1.003,12.54001485345572,11.289242855547558,122.29,0.16137,0.405,0.0,2.83,8.0,0.0
81597,4.757,2.774,4.22,1.003,12.604210397419005,11.519149009616967,122.3,0.16818,0.4102,0.0,2.8125,,0.0
81598,4.757,1.585,3.918,0.802,12.141547278193302,10.35653577720903,122.33,0.0,inf,0.0,2.795,,0.0
81599,4.757,0.792,3.717,0.703,11.489783094735312,10.397284740107889,122.26,0.1754,0.475,0.0,2.7775,,0.0
81600,4.757,0.792,3.623,0.704,11.00564816631472,10.535100166099904,122.25,0.16895,0.4681,0.0,2.76,4.0,0.0
81601,4.755,0.792,3.717,0.702,10.693753716420302,11.713538349880588,122.23,0.20697,0.5497,0.0,2.76,4.0,0.0
81602,4.757,0.792,3.711,0.702,10.47422760149421,11.21591468780633,122.27,0.19923,0.5243,0.0,2.7249999999999996,,0.0
81603,4.755,0.792,3.711,0.702,10.319959321045946,11.311398086542301,122.27,0.16272,0.4069,0.0,2.69,,0.0
81604,4.757,1.188,3.711,0.702,10.331371524732162,11.040699580578805,122.26,0.16295,0.4092,0.0,2.6550000000000002,,0.0
81605,4.757,0.792,3.723,0.704,10.224760067312513,11.427096869296971,122.26,0.16531,0.412,0.0,2.62,1.0,0.0
81606,4.757,0.792,3.617,0.703,10.118032047118758,11.191994858318203,122.28,0.16657,0.4112,0.0,2.62,1.0,0.0
81608,4.757,0.792,3.611,0.702,10.041222432983131,11.727652616022276,122.23,0.18358,0.5088,0.0,2.6566666666666667,,0.0
81609,4.755,0.792,3.611,0.702,9.98685570308819,10.500878673106948,122.26,0.17311,0.4519,0.0,2.6933333333333334,,0.0
81610,4.755,1.584,4.019,0.902,10.368798992161734,10.634893869412979,122.27,0.18008,0.4306,0.0,2.73,3.0,0.0
81611,4.757,2.377,4.119,0.902,10.904659294513214,10.937253318046054,122.28,0.1631,0.4207,0.0,2.73,3.0,0.0
81612,4.757,2.774,4.226,1.006,11.46216150615925,11.072431621662858,122.26,0.17127,0.4709,0.0,2.715,,0.0
81613,4.757,2.377,4.22,1.004,11.730913054311475,11.45292604623036,122.27,0.16432,0.4096,0.0,2.7,,0.0
81614,4.757,2.377,4.22,1.003,11.918739138018031,11.581102043699909,122.3,0.15955,0.4044,0.0,2.685,,0.0
81615,4.757,1.981,4.119,1.003,11.901117396612621,11.581840500692348,122.3,0.16546,0.4098,0.0,2.67,8.0,0.0
81616,4.757,2.377,4.22,0.902,12.007582177628834,11.710187104216232,122.3,0.16471,0.4127,0.0,2.67,8.0,0.0
81617,4.757,2.774,4.22,1.004,12.231807524340182,11.800611923722316,122.27,0.16603,0.4112,0.0,2.6574999999999998,,0.0
81618,4.757,2.377,4.226,1.006,12.272065267038126,11.983170322885728,122.26,0.16551,0.4087,0.0,2.645,,0.0
81619,4.757,2.774,4.22,1.003,12.416645686926687,11.601926294524864,122.27,0.16277,0.4065,0.0,2.6325000000000003,,0.0
81620,4.757,1.981,4.119,1.003,12.249651980848679,11.19795070331542,122.29,0.16042,0.409,0.0,2.62,8.0,0.0
81621,4.757,2.377,4.22,1.003,12.281856386594075,10.374139263866034,122.22,0.17337,0.4308,0.0,2.62,8.0,0.0
81622,4.757,2.774,4.22,1.003,12.423499470615852,10.116653837254233,122.24,0.16391,0.4163,0.0,2.6075,,0.0
81623,4.757,2.377,4.226,1.004,12.405649629431096,11.166720686324743,122.23,0.16614,0.4083,0.0,2.5949999999999998,,0.0
81624,4.757,2.377,4.226,0.904,12.363154740601766,12.579943736786573,122.23,0.16476,0.4079,0.0,2.5825,,0.0
81625,5.154,2.774,4.32,1.003,12.629508318421236,11.779111891202456,122.22,0.16159,0.4062,0.0,2.57,8.0,0.0
81626,4.757,2.377,4.22,1.003,12.547755822894866,11.767769065077708,122.21,0.16673,0.4162,0.0,2.57,8.0,0.0
81627,5.154,3.17,4.32,1.103,12.907529076026405,11.156330652525158,122.23,0.16045,0.4091,0.0,2.5774999999999997,,0.0
81628,5.154,3.17,4.32,1.003,13.129370353218484,11.328813089671288,122.21,0.16187,0.4091,0.0,2.585,,0.0
81629,5.154,3.566,4.428,1.107,13.467059247252937,12.937012422830074,122.13,0.22531,0.585,0.0,2.5925000000000002,,0.0
81630,5.154,2.774,4.22,1.004,13.372541473077055,12.248870752721501,122.0,0.21136,0.5573,0.0,2.6,12.0,0.0
81632,4.757,1.188,3.812,0.802,12.528479031153937,12.932139993593598,122.11,0.23092,0.5922,0.0,2.5875,,0.0
81633,4.755,1.188,3.812,0.802,11.937035321807757,12.939087932461822,122.12,0.2237,0.5213,0.0,2.575,,0.0
81634,4.757,2.377,4.22,0.902,12.03272472526543,12.009043552584082,122.14,0.21384,0.513,0.0,2.5625,,0.0
81635,4.757,2.377,4.22,1.003,12.130007307685801,12.36728611697544,122.12,0.22725,0.5597,0.0,2.55,5.0,0.0
81636,4.755,1.188,3.723,0.805,11.632305115380062,12.951470676685803,122.1,0.22804,0.589,0.0,2.55,5.0,0.0
81637,4.755,0.792,3.717,0.703,11.132713580766044,12.759209939472262,122.13,0.22604,0.5882,0.0,2.52,,0.0
81638,4.755,0.792,3.711,0.702,10.780899506536231,11.800748406467289,122.15,0.19475,0.4761,0.0,2.49,,0.0
81639,4.755,0.792,3.711,0.702,10.534629654575362,11.506329302392796,122.14,0.21417,0.5123,0.0,2.46,,0.0
81640,4.755,0.792,3.611,0.702,10.332240758202753,11.98691027550451,122.14,0.21856,0.5487,0.0,2.43,1.0,0.0
81641,4.755,0.792,3.717,0.703,10.222668530741926,11.597992217148633,122.16,0.2132,0.5138,0.0,2.43,1.0,0.0
81642,4.755,0.792,3.723,0.704,10.148067971519348,11.549017401337387,122.12,0.21412,0.5195,0.0,2.4400000000000004,,0.0
81643,4.755,0.792,3.711,0.702,10.091647580063542,11.573512348061106,122.21,0.18652,0.453,0.0,2.45,,0.0
81644,4.755,0.792,3.812,0.802,10.112453306044479,11.273872414769473,122.22,0.21089,0.5004,0.0,2.46,,0.0
81645,4.755,2.376,4.119,0.902,10.724317314231135,11.088646166786152,122.19,0.20031,0.4867,0.0,2.47,2.0,0.0
81646,4.755,2.376,4.22,1.003,11.213222119961795,11.487110564645356,122.19,0.2119,0.5065,0.0,2.47,2.0,0.0
81647,4.755,1.188,3.924,0.803,11.050255483973256,12.05871968657135,122.17,0.22408,0.5486,0.0,2.4333333333333336,,0.0
81649,4.755,1.188,3.818,0.803,10.90437883878128,11.313291718613662,122.27,0.16306,0.4094,0.0,2.3966666666666665,,0.0
81650,4.755,0.792,3.711,0.802,10.651065187146896,11.520936741639138,122.23,0.1633,0.4101,0.0,2.36,3.0,0.0
81651,4.755,0.792,3.711,0.702,10.443745631002827,11.652765511667557,122.25,0.16624,0.4083,0.0,2.36,3.0,0.0
81652,4.755,0.792,3.711,0.702,10.29862194170198,11.397646999351382,122.23,0.17419,0.4697,0.0,2.3325,,0.0
81653,4.755,0.792,3.617,0.703,10.169135359191387,11.886011944544267,122.24,0.17425,0.4753,0.0,2.3049999999999997,,0.0
81654,4.755,0.792,3.723,0.704,10.110594751433972,12.046748867885078,122.16,0.2123,0.5583,0.0,2.2775,,0.0
81655,4.755,0.792,3.617,0.702,10.037216326003781,12.209703743179208,122.14,0.21503,0.5666,0.0,2.25,1.0,0.0
81656,4.755,1.98,4.22,1.003,10.613451428202646,12.53445212873733,122.12,0.22843,0.5874,0.0,2.25,1.0,0.0
81657,4.755,2.376,4.22,1.004,11.13591599974185,12.104729416109834,122.12,0.21147,0.5531,0.0,2.285,,0.0
81658,4.755,1.98,4.019,0.902,11.291941199819297,11.681874822807972,122.18,0.16075,0.408,0.0,2.3200000000000003,,0.0
81659,4.755,1.188,3.824,0.803,11.075358839873507,11.667213244956196,122.09,0.21707,0.5304,0.0,2.355,,0.0
81660,4.755,2.376,4.126,1.006,11.431651187911454,11.341087760113984,122.11,0.20042,0.4862,0.0,2.39,6.0,0.0
81661,4.755,2.773,4.22,1.004,11.827755831538019,11.061796491203367,122.1,0.18198,0.4563,0.0,2.39,6.0,0.0
81662,4.755,1.188,3.818,0.802,11.448329082076613,10.65924277753793,122.16,0.18315,0.4479,0.0,2.38,,0.0
81663,4.755,0.792,3.711,0.702,11.00183035745363,10.897947450886855,122.13,0.15931,0.407,0.0,2.37,,0.0
81665,4.755,0.792,3.711,0.702,10.689281250217538,10.409958922028201,122.13,0.16157,0.4117,0.0,2.36,3.0,0.0
81666,4.755,1.98,4.126,0.905,11.012296875152277,10.947436837178971,122.08,0.16352,0.4086,0.0,2.36,3.0,0.0
81667,4.755,2.376,4.119,0.904,11.354807812606593,13.77981858460667,122.11,0.16954,0.412,0.0,2.3925,,0.0
81668,4.757,2.376,4.119,0.902,11.594565468824614,11.92197514216406,122.11,0.16077,0.4043,0.0,2.425,,0.0
81669,4.755,0.792,3.711,0.702,11.104195828177229,13.58956623163359,122.07,0.13468,0.7805,0.0,2.4575,,0.0
81670,4.757,0.792,3.711,0.702,10.761537079724059,9.188340852215223,122.12,0.0,inf,0.0,2.49,4.0,0.0
81671,4.755,1.188,3.717,0.803,10.671975955806843,10.293148938616877,122.15,0.16877,0.4639,0.0,2.49,4.0,0.0
81672,4.755,2.376,4.226,1.006,11.17928316906479,10.782462960161913,122.12,0.18037,0.5021,0.0,2.46,,0.0
81673,4.755,2.376,4.22,1.004,11.531998218345352,12.280869156734877,122.07,0.22671,0.5802,0.0,2.43,,0.0
81674,4.755,1.98,4.119,0.902,11.599198752841746,11.549758634532044,122.1,0.2074,0.4943,0.0,2.4000000000000004,,0.0
81675,4.755,2.376,4.22,1.003,11.825639126989222,10.865036348151143,122.17,0.18824,0.4586,0.0,2.37,7.0,0.0
81676,5.152,2.376,4.22,1.003,12.103247388892454,10.857455027191088,122.18,0.16583,0.4102,0.0,2.37,7.0,0.0
81677,4.755,1.188,3.717,0.703,11.581173172224718,11.243959852028581,122.13,0.1691,0.4105,0.0,2.3425000000000002,,0.0
81678,4.755,0.792,3.723,0.704,11.099021220557301,12.956941160472061,122.12,0.21593,0.5597,0.0,2.315,,0.0
81679,4.755,0.792,3.717,0.702,10.759114854390111,12.968674172629344,122.13,0.22402,0.5847,0.0,2.2874999999999996,,0.0
81680,4.755,0.792,3.711,0.702,10.519380398073077,12.236621948848303,122.16,0.2056,0.5423,0.0,2.26,2.0,0.0
81682,4.755,0.792,3.711,0.802,10.381566278651155,11.367151796471427,122.24,0.16017,0.4116,0.0,2.255,,0.0
81683,4.755,2.376,4.119,1.003,10.94299639505581,12.957016346332791,122.19,0.22349,0.5777,0.0,2.25,,0.0
81684,4.755,2.376,4.226,1.006,11.368997476539066,13.466927124754504,122.21,0.23833,0.5685,0.0,2.245,,0.0
81685,4.755,1.98,4.019,0.904,11.455698233577346,12.670885552653557,122.2,0.22807,0.5421,0.0,2.24,6.0,0.0
81686,4.755,2.773,4.22,1.003,11.844288763504142,11.478798021192118,122.28,0.16301,0.4106,0.0,2.24,6.0,0.0
81687,5.152,3.565,4.421,1.103,12.563302134452899,11.335972704888228,122.25,0.16526,0.4127,0.0,2.255,,0.0
81688,5.152,4.357,4.521,1.203,13.36421149411703,10.365010146443662,122.25,0.16153,0.4176,0.0,2.27,,0.0
81689,5.152,3.169,4.421,1.103,13.50844804588192,11.189227536161123,122.23,0.21793,0.5084,0.0,2.285,,0.0
81690,5.152,3.961,4.428,1.107,13.850313632117343,11.633690631432284,122.23,0.16756,0.4122,0.0,2.3,17.0,0.0
81691,5.152,3.565,4.32,1.105,13.937819542482142,11.332104120606893,122.24,0.16087,0.4149,0.0,2.3,17.0,0.0
81692,4.755,2.376,4.22,1.003,13.4626736797375,11.343916699357715,122.23,0.17411,0.4693,0.0,2.2925,,0.0
81693,4.755,2.376,4.119,0.902,13.06947157581625,12.988991899515787,122.16,0.23391,0.5873,0.0,2.285,,0.0
81694,4.757,1.981,4.22,1.003,12.736930103071375,12.25627400507374,122.18,0.21633,0.5065,0.0,2.2775,,0.0
81695,4.755,2.376,4.22,1.004,12.622351072149963,11.731411688618206,122.22,0.16941,0.4126,0.0,2.27,9.0,0.0
81696,4.755,2.773,4.226,1.006,12.663645750504974,11.469089346437231,122.23,0.16446,0.4134,0.0,2.27,9.0,0.0
81697,4.755,1.188,3.818,0.802,12.03345202535348,11.42359125207958,122.18,0.16731,0.4074,0.0,2.285,,0.0
81698,4.755,0.792,3.711,0.702,11.411416417747436,11.412898459624307,122.22,0.16417,0.4075,0.0,2.3,,0.0
81699,4.755,0.792,3.711,0.702,10.975991492423203,13.232784920155796,122.14,0.13291,0.7747,0.0,2.315,,0.0
81700,4.755,0.792,3.611,0.702,10.641194044696242,12.779222059329404,122.12,0.1312,0.7687,0.0,2.33,2.0,0.0
81702,4.755,0.792,3.723,0.704,10.44103583128737,11.42213598095844,122.13,0.20875,0.504,0.0,2.365,,0.0
81703,4.755,0.792,3.617,0.703,10.26882508190116,11.998468969028123,122.16,0.17201,0.4173,0.0,2.4000000000000004,,0.0
81704,4.755,0.792,3.711,0.702,10.176177557330812,11.745603799463654,122.15,0.1689,0.412,0.0,2.435,,0.0
81705,4.755,1.188,3.711,0.702,10.230124290131569,11.538231372251222,122.13,0.16735,0.4122,0.0,2.47,1.0,0.0
